;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
227;228;Denzel Curry;Imperial;9 March 2016;Southern Hip Hop, Trap, Hardcore Hip Hop;3.68;15,444;59
228;229;Conway the Machine;God Don't Make Mistakes;25 February 2022;East Coast Hip Hop, Conscious Hip Hop, Boom Bap;3.71;7,835;56
229;230;Masta Ace;Disposable Arts;18 October 2001;East Coast Hip Hop, Boom Bap;3.74;1,651;21
230;231;Łona;TAXI;13 October 2023;Jazz Rap, Conscious Hip Hop;3.76;517;4
231;232;SOUL SCREAM;"THE ""DEEP""";31 July 1996;Japanese Hip Hop, Boom Bap, Jazz Rap;3.77;495;4
232;233;Kendrick Lamar;Section.80;2 July 2011;Conscious Hip Hop, West Coast Hip Hop;3.64;27,893;122
233;234;Ras Kass;Soul on Ice;17 September 1996;West Coast Hip Hop, Conscious Hip Hop, Boom Bap;3.74;1,458;45
234;235;Edan;Beauty and the Beat;29 March 2005;East Coast Hip Hop, Abstract Hip Hop, Experimental Hip Hop;3.73;4,447;58
235;236;Masta Ace;A Long Hot Summer;3 August 2004;East Coast Hip Hop, Boom Bap;3.74;1,901;37
236;237;cLOUDDEAD;cLOUDDEAD;8 May 2001;Experimental Hip Hop, Abstract Hip Hop;3.69;8,089;114
237;238;O.C.;Jewelz;19 August 1997;East Coast Hip Hop, Boom Bap;3.75;971;21
238;239;N.W.A;Straight Outta Compton;8 August 1988;Gangsta Rap, West Coast Hip Hop;3.68;13,900;217
239;240;KMD;Bl_ck B_st_rds;May 2000;East Coast Hip Hop, Boom Bap;3.73;3,375;24
240;241;Mos Def;The Ecstatic;9 June 2009;East Coast Hip Hop;3.72;4,121;79
241;242;DJ Quik;Rhythm-al-ism;24 November 1998;West Coast Hip Hop, G-Funk;3.75;892;18
242;243;M.I.A.;Arular;22 March 2005;UK Hip Hop, Experimental Hip Hop;3.69;8,095;97
243;244;Dinal;W strefie jarania i w strefie rymowania;10 October 2006;Boom Bap;3.74;638;6
244;245;Onyx;All We Got Iz Us;24 October 1995;Boom Bap, East Coast Hip Hop, Hardcore Hip Hop;3.74;1,067;30
245;246;Madlib;Shades of Blue: Madlib Invades Blue Note;24 June 2003;Instrumental Hip Hop, Jazz Rap, West Coast Hip Hop;3.71;6,628;55
246;247;Westside Gunn;FLYGOD;11 March 2016;East Coast Hip Hop, Gangsta Rap, Hardcore Hip Hop;3.72;3,076;8
247;248;Pezet;Muzyka klasyczna;5 April 2002;Boom Bap;3.73;1,077;5
248;249;Pezet;Muzyka poważna;19 April 2004;Boom Bap;3.73;1,061;7
249;250;Killer Mike;R.A.P. Music;15 May 2012;Southern Hip Hop, Hardcore Hip Hop, Political Hip Hop;3.70;7,491;96
250;251; Ovsyankin [Овсянкин];Мементо мори;13 October 2017;Abstract Hip Hop;3.74;323;2
251;252;Arca;KicK iii;1 December 2021;Deconstructed Club, Glitch Hop, Experimental Hip Hop;3.68;7,180;45
252;253;EPMD;Strictly Business;7 June 1988;East Coast Hip Hop, Boom Bap;3.71;3,182;75
253;254;The Coup;Genocide & Juice;18 October 1994;West Coast Hip Hop, Political Hip Hop, Conscious Hip Hop;3.73;1,004;18
254;255;MIKE;May God Bless Your Hustle;21 June 2017;Experimental Hip Hop, East Coast Hip Hop;3.71;3,943;17
255;256;Coin locker kid;The Salmon of Doubt;22 June 2016;Experimental, Neo-Psychedelia, Experimental Hip Hop;3.71;1,505;10
256;257;Showbiz & A.G.;Runaway Slave;22 September 1992;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.73;1,183;22
257;258;Ghais Guevara;There Will Be No Super-Slave;16 July 2022;Political Hip Hop, Hardcore Hip Hop, East Coast Hip Hop;3.70;5,542;35
258;259;Blackout;Dreamworld;1995;Memphis Rap, Horrorcore, Southern Hip Hop;3.72;3,242;15
259;260;M.I.A.;Kala;21 August 2007;UK Hip Hop, Experimental Hip Hop;3.67;11,534;150
260;261;Shabazz Palaces;Black Up;28 June 2011;Experimental Hip Hop, Abstract Hip Hop;3.69;8,330;78
261;262;Little Brother;The Listening;25 February 2003;Southern Hip Hop, Conscious Hip Hop, Boom Bap;3.72;1,352;26
262;263;The Koreatown Oddity;Little Dominiques Nosebleed;19 June 2020;Jazz Rap, West Coast Hip Hop, Conscious Hip Hop;3.71;3,619;17
263;264;Kunteynir;Вес;2006;Experimental Hip Hop, Abstract Hip Hop;3.88;265;2
264;265;Armand Hammer;Paraffin;13 July 2018;Abstract Hip Hop, East Coast Hip Hop, Hardcore Hip Hop;3.71;4,433;18
265;266;J-Live;The Best Part;2001;East Coast Hip Hop, Boom Bap, Conscious Hip Hop;3.73;1,000;20
266;267;Kid Cudi;Man on the Moon: The End of Day;15 September 2009;Pop Rap;3.65;16,033;113
267;268;DJ Sound;Volume 9: Negative Thoughts;2007;Memphis Rap, Southern Hip Hop;3.74;473;1
268;269;Lil Supa;SERIO;3 February 2017;Jazz Rap, Latin Rap;3.74;435;5
269;270;Westside Gunn;Hitler Wears Hermes 8: Side B;24 September 2021;East Coast Hip Hop, Gangsta Rap, Boom Bap;3.70;4,686;26
270;271;Techno Animal;The Brotherhood of the Bomb;11 September 2001;Industrial Hip Hop, Illbient, Hardcore Hip Hop;3.71;2,532;18
271;272;Lords of the Underground;Here Come the Lords;27 September 1993;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.73;1,196;21
272;273;Sean Price;Monkey Barz;31 May 2005;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.72;1,123;16
273;274;Anti-Kahraman;Anti-Kahraman: 90 Nesli;12 November 2020;Boom Bap;3.73;686;6
274;275;Charles Hamilton;The Pink Lavalamp;9 December 2008;Pop Rap, East Coast Hip Hop;3.74;432;6
275;276;Cibo Matto;Stereo Type A;8 June 1999;Alternative Dance, Art Pop, Hip Hop;3.71;2,630;27
276;277;KRS-One;Return of the Boom Bap;28 September 1993;Boom Bap, East Coast Hip Hop, Conscious Hip Hop;3.71;2,495;41
277;278;Black Kray;Thug Angel;23 February 2015;Cloud Rap, Southern Hip Hop, Emo Rap;3.70;2,917;8
278;279;Showbiz & A.G.;Goodfellas;30 May 1995;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.73;757;17
279;280;Dr. Dre;2001;16 November 1999;Gangsta Rap, West Coast Hip Hop;3.67;11,299;181
280;281;Public Enemy;Apocalypse 91...The Enemy Strikes Black;1 October 1991;Political Hip Hop, East Coast Hip Hop, Hardcore Hip Hop;3.71;3,167;60
281;282;2Pac;All Eyez on Me;13 February 1996;West Coast Hip Hop, Gangsta Rap, G-Funk;3.67;10,058;176
282;283;Scarface;The Fix;6 August 2002;Southern Hip Hop, Gangsta Rap;3.71;1,858;39
283;284;Clipse;Lord Willin';20 August 2002;Southern Hip Hop, Gangsta Rap;3.70;4,103;34
284;285;Beat Konducta;Vol. 5: Dil Cosby Suite;25 August 2008;Instrumental Hip Hop, West Coast Hip Hop;3.71;1,765;19
285;286;Project Pat;Mista Don't Play: Everythangs Workin';27 February 2001;Southern Hip Hop, Memphis Rap, Gangsta Rap;3.71;1,089;12
286;287;Paris;The Devil Made Me Do It;9 October 1990;Political Hip Hop, West Coast Hip Hop, Hardcore Hip Hop;3.71;872;20
287;288;Black Alien;Abaixo de zero: Hello Hell;12 April 2019;Conscious Hip Hop, Pop Rap;3.72;605;4
288;289;Blackalicious;Blazing Arrow;30 April 2002;West Coast Hip Hop, Conscious Hip Hop;3.70;2,798;71
289;290;Lord Finesse;The Awakening;20 February 1996;East Coast Hip Hop, Boom Bap;3.72;943;15
290;291;Como Asesinar a Felipes;Elipse;6 October 2017;Jazz Rap, Experimental Hip Hop, Abstract Hip Hop;3.73;413;6
291;292;Ka;Honor Killed the Samurai;13 August 2016;East Coast Hip Hop, Drumless, Abstract Hip Hop;3.69;5,081;23
292;293;Project Pat;Ghetty Green;14 September 1999;Memphis Rap, Southern Hip Hop;3.71;1,541;13
293;294;Non Phixion;The Future Is Now;26 March 2002;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.71;1,067;15
294;295;Masta Ace Incorporated;SlaughtaHouse;4 May 1993;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.71;1,025;22
295;296;Ten Wanted Men;Wanted: Dead or Alive;June 1995;Memphis Rap, Southern Hip Hop, Gangsta Rap;3.71;973;6
296;297;Scarface;Mr. Scarface Is Back;3 October 1991;Gangsta Rap, Southern Hip Hop;3.70;1,556;29
297;298;Justice System;Rooftop Soundcheck;1994;Jazz Rap, Acid Jazz, East Coast Hip Hop;3.73;490;10
298;299;Bone Thugs-n-Harmony;E. 1999 Eternal;25 July 1995;Gangsta Rap;3.69;3,132;53
299;300;DJ Quik;Safe + Sound;21 February 1995;West Coast Hip Hop, Gangsta Rap, G-Funk;3.71;1,384;22
300;301;R.A.P. Ferreira;Purple Moonlight Pages;6 March 2020;Jazz Rap, Abstract Hip Hop;3.67;7,754;57
301;302;Bladee;Eversince;25 May 2016;Cloud Rap, Emo Rap;3.62;12,548;84
302;303;Pete Rock;Soul Survivor;10 November 1998;East Coast Hip Hop, Boom Bap;3.71;950;18
303;304;Kaliber 44;Księga Tajemnicza. Prolog;10 November 1996;Horrorcore, Abstract Hip Hop;3.69;1,498;23
304;305;The Streets;Original Pirate Material;25 March 2002;UK Garage, UK Hip Hop;3.66;7,342;133
305;306;Jeru the Damaja;Wrath of the Math;9 October 1996;East Coast Hip Hop, Boom Bap, Conscious Hip Hop;3.70;1,704;32
306;307;Open Mike Eagle;Brick Body Kids Still Daydream;15 September 2017;Abstract Hip Hop, Conscious Hip Hop;3.68;5,688;30
307;308;El-P;I'll Sleep When You're Dead;20 March 2007;Abstract Hip Hop, Experimental Hip Hop, East Coast Hip Hop;3.69;3,712;64
308;309;Vince Staples;Big Fish Theory;23 June 2017;West Coast Hip Hop, Experimental Hip Hop, Hardcore Hip Hop;3.62;17,145;83
309;310;Nas;Magic;24 December 2021;East Coast Hip Hop, Boom Bap;3.68;5,387;46
310;311;Gang Starr;Step in the Arena;15 January 1991;East Coast Hip Hop, Jazz Rap;3.68;3,362;44
311;312;One Be Lo;s.o.n.o.g.r.a.m.;8 February 2005;Conscious Hip Hop;3.71;653;13
312;313;Mac Mall;Illegal Business?;12 July 1993;Mobb Music, West Coast Hip Hop, Gangsta Rap;3.71;543;14
313;314;Blu & Exile;Miles;17 July 2020;Conscious Hip Hop, West Coast Hip Hop, Jazz Rap;3.68;3,961;24
314;315;Blackalicious;Nia;29 November 1999;West Coast Hip Hop, Conscious Hip Hop;3.70;1,531;30
315;316;DOOM;Born Like This;24 March 2009;East Coast Hip Hop, Abstract Hip Hop;3.65;11,182;80
316;317;Cities Aviv;Accompanied by a Blazing Solo;16 August 2020;Drumless, Experimental Hip Hop, Abstract Hip Hop;3.69;828;9
317;318;Booba;Temps mort;2002;French Hip Hop, Hardcore Hip Hop, Boom Bap;3.68;535;5
318;319;CunninLynguists;Dirty Acres;27 November 2007;Southern Hip Hop, Conscious Hip Hop, Political Hip Hop;3.68;1,746;54
319;320;Łona;Koniec żartów;3 March 2001;Boom Bap, Hip Hop;3.69;740;10
320;321;Armand Hammer;Haram;26 March 2021;Abstract Hip Hop, East Coast Hip Hop;3.65;9,045;49
321;322;Slauson Malone;A Quiet Farwell, 2016–2018;18 April 2019;Sound Collage, Experimental Hip Hop;3.65;7,967;55
322;323;Jaja00;BlackBolshevik;17 April 2021;Political Hip Hop, Hardcore Hip Hop, East Coast Hip Hop;3.67;3,320;18
323;324;Cormega;The Realness;24 July 2001;East Coast Hip Hop, Boom Bap;3.69;863;12
324;325;Lil Ugly Mane;Three Sided Tape Volume One;7 August 2013;Experimental Hip Hop, Instrumental Hip Hop, Southern Hip Hop;3.67;4,587;10
325;326;The D.O.C.;No One Can Do It Better;16 June 1989;West Coast Hip Hop, Hardcore Hip Hop;3.68;1,866;54
326;327;Run the Jewels;Run the Jewels 3;24 December 2016;Hardcore Hip Hop;3.62;14,107;74
327;328;CYNE;Time Being;July 2003;Southern Hip Hop, Conscious Hip Hop, Boom Bap;3.71;381;3
328;329;DANGERDOOM;The Mouse and the Mask;11 October 2005;Abstract Hip Hop, East Coast Hip Hop;3.65;9,959;98
329;330;MC Solaar;Prose combat;9 February 1994;French Hip Hop, Jazz Rap, Boom Bap;3.69;815;19
330;331;J-Live;All of the Above;2 April 2002;East Coast Hip Hop, Conscious Hip Hop, Boom Bap;3.70;601;12
331;332;Ağaçkakan;Uyuyan Adam;20 April 2013;Abstract Hip Hop, Experimental Hip Hop, Industrial Hip Hop;3.70;362;1
332;333;Guru;Jazzmatazz Volume 1;18 May 1993;Jazz Rap, East Coast Hip Hop;3.68;3,051;47
333;334;Shurik'N;Où je vis;May 1998;French Hip Hop, Conscious Hip Hop, Boom Bap;3.70;378;9
334;335;CunninLynguists;Oneirology;22 March 2011;Southern Hip Hop, Conscious Hip Hop;3.66;3,551;59
335;336;Count Bass D;Dwight Spitz;10 December 2002;Jazz Rap, Southern Hip Hop;3.69;1,197;19
336;337;Łona;Nic dziwnego;20 May 2004;Hip Hop, Boom Bap;3.69;615;4
337;338;Earl Sweatshirt;Voir Dire;25 August 2023;Abstract Hip Hop, Drumless, West Coast Hip Hop;3.65;6,527;53
338;339;The Roots;How I Got Over;22 June 2010;East Coast Hip Hop, Conscious Hip Hop;3.66;4,500;72
339;340;DJ Rozwell;None of This Is Real;14 January 2014;Instrumental Hip Hop, Experimental Hip Hop, Plunderphonics;3.66;3,582;33
340;341;Viper;Ready and Willing;16 March 2006;Cloud Rap, Southern Hip Hop, Experimental Hip Hop;3.68;1,665;17
341;342;Graveyard Productions;The Havoc;1995;Memphis Rap, Horrorcore, Southern Hip Hop;3.69;852;5
342;343;Freestyle Fellowship;Innercity Griots;28 April 1993;West Coast Hip Hop, Abstract Hip Hop, Jazz Rap;3.67;1,864;28
343;344;Diamond and The Psychotic Neurotics;Stunts, Blunts & Hip Hop;22 September 1992;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.68;1,068;27
344;345;Dead Prez;Lets Get Free;6 March 2000;Political Hip Hop, Southern Hip Hop, Conscious Hip Hop;3.67;1,825;49
345;346;Птицу Емъ;Птицу Съем;2010;Comedy Rap, Abstract Hip Hop;3.69;558;9
346;347;Jazzyfact;Lifes Like;1 November 2010;Jazz Rap;3.69;421;2
347;348;Big K.R.I.T.;Return of 4eva;28 March 2011;Southern Hip Hop, Dirty South, Conscious Hip Hop;3.67;2,948;47
348;349;Milo;So the Flies Don't Come;25 September 2015;Abstract Hip Hop;3.65;5,595;25
349;350;Paktofonika;Kinematografia;18 December 2000;Boom Bap, Hip Hop;3.66;1,273;10
350;351;Jay Dee;The Official Jay Dee Instrumental Series Vol.2: Vintage;2003;Instrumental Hip Hop;3.68;978;16
351;352;The Roots;Do You Want More?!!!??!;17 January 1995;Jazz Rap, East Coast Hip Hop;3.66;4,029;68
352;353;Ice Cube;The Predator;17 November 1992;West Coast Hip Hop, Gangsta Rap, Political Hip Hop;3.66;3,751;60
353;354;Three 6 Mafia;"Chpt. 2: ""World Domination""";7 October 1997;Memphis Rap, Southern Hip Hop;3.67;1,864;10
354;355;Cormega;The True Meaning;25 June 2002;East Coast Hip Hop, Hardcore Hip Hop;3.70;496;8
355;356;Dizzee Rascal;Boy in da Corner;21 July 2003;Grime, UK Hip Hop;3.64;6,459;71
356;357;Canserbero;Vida;14 July 2010;Conscious Hip Hop, Latin Rap, Hardcore Hip Hop;3.69;406;3
357;358;billy woods;Church;30 September 2022;Abstract Hip Hop, East Coast Hip Hop, Experimental Hip Hop;3.65;4,680;30
358;359;Viper;The Hiram Clarke Hustler;19 June 2009;Cloud Rap, Experimental Hip Hop, Southern Hip Hop;3.65;2,301;18
359;360;Dr. Dooom;First Come, First Served;4 May 1999;Hardcore Hip Hop, Abstract Hip Hop, Horrorcore;3.66;1,527;28
360;361;AZ;Doe or Die;10 October 1995;East Coast Hip Hop, Boom Bap;3.67;2,244;54
361;362;BROCKHAMPTON;Saturation;9 June 2017;Pop Rap, West Coast Hip Hop;3.56;22,551;87
362;363;UGK;Underground Kingz;7 August 2007;Dirty South, Gangsta Rap, Southern Hip Hop;3.66;1,658;28
363;364;RubenSlikk;King Astro Slikk the Magnificent;2 May 2010;Southern Hip Hop, Cloud Rap;3.67;1,406;6
364;365;Sonic Sum;The Sanity Annex;24 April 2000;East Coast Hip Hop, Abstract Hip Hop, Experimental Hip Hop;3.68;437;4
365;366;Comptons Most Wanted;Music to Driveby;29 September 1992;Gangsta Rap, West Coast Hip Hop;3.67;960;20
366;367;Elzhi;The Preface;12 August 2008;Boom Bap;3.68;738;17
367;368;Player 1;Crime Rate Sky-High;2006;Memphis Rap, Gangsta Rap, Southern Hip Hop;3.68;623;3
368;369;Dr. Octagon;Dr. Octagon;2 May 1996;Abstract Hip Hop;3.63;6,023;114
369;370;Hermit and the Recluse;Orpheus vs. the Sirens;18 August 2018;Abstract Hip Hop, East Coast Hip Hop, Drumless;3.64;4,450;24
370;371;Roc Marciano;Marcberg;4 May 2010;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.68;871;13
371;372;Pedro LaDroga & $kyhook;SKYDRVG 1.0;24 November 2014;Cloud Rap;3.67;536;6
372;373;Saba;Care for Me;5 April 2018;Conscious Hip Hop, Jazz Rap;3.63;7,993;61
373;374;Cities Aviv;Black Pleasure;13 November 2012;Experimental Hip Hop, Cloud Rap, Abstract Hip Hop;3.66;1,615;12
374;375;Scientifik;Criminal;1994;East Coast Hip Hop, Boom Bap, Jazz Rap;3.68;446;21
375;376;Don L;Roteiro pra Aïnouz (Vol. 3);23 June 2017;Pop Rap, Hip Hop;3.67;446;2
376;377;Rx Papi;Foreign Exchange;19 November 2021;Cloud Rap, East Coast Hip Hop;3.64;4,192;19
377;378;The Beatnuts;The Beatnuts;21 June 1994;East Coast Hip Hop, Boom Bap, Jazz Rap;3.67;762;26
378;379;Mobbyn;Mobbyn;13 January 2017;Trap;3.64;562;3
379;380;Cities Aviv;"""Working Title for the Album Secret Waters""";25 October 2022;Drumless, Abstract Hip Hop, Southern Hip Hop;3.65;2,133;13
380;381;Y Society;Travel at Your Own Pace;9 October 2007;Conscious Hip Hop, East Coast Hip Hop, Boom Bap;3.68;459;14
381;382;Halcali;Halcali Bacon;3 September 2003;Pop Rap, Japanese Hip Hop, Shibuya-kei;3.65;1,729;8
382;383;Big K.R.I.T.;K.R.I.T Wuz Here;4 May 2010;Southern Hip Hop, Dirty South, Hardcore Hip Hop;3.65;2,487;31
383;384;Mr. Lif;I Phantom;17 September 2002;East Coast Hip Hop, Abstract Hip Hop, Conscious Hip Hop;3.66;1,131;29
384;385;The Diplomats;Diplomatic Immunity;25 March 2003;East Coast Hip Hop, Gangsta Rap, Chipmunk Soul;3.66;927;21
385;386;Spice 1;187 He Wrote;28 September 1993;Mobb Music, West Coast Hip Hop, Gangsta Rap;3.66;850;22
386;387;slowthai;UGLY;3 March 2023;Post-Punk, UK Hip Hop;3.59;11,603;124
387;388;Paris;Sleeping With the Enemy;23 November 1992;West Coast Hip Hop, Political Hip Hop, Conscious Hip Hop;3.66;521;16
388;389;Kool G Rap & DJ Polo;Wanted: Dead or Alive;13 August 1990;East Coast Hip Hop, Hardcore Hip Hop;3.66;1,026;23
389;390;DMX;It's Dark and Hell Is Hot;12 May 1998;Hardcore Hip Hop, East Coast Hip Hop;3.63;3,919;62
390;391;Nickelus F;Trick Dice;6 September 2015;Southern Hip Hop, Cloud Rap;3.64;2,881;16
391;392;Navy Blue;Song of Sage: Post Panic!;22 December 2020;East Coast Hip Hop, Conscious Hip Hop, Abstract Hip Hop;3.65;2,061;10
392;393;McKinley Dixon;For My Mama and Anyone Who Look Like Her;7 May 2021;Jazz Rap, Conscious Hip Hop, Southern Hip Hop;3.64;2,619;23
393;394;Joey Valence & Brae;Punk Tactics;8 September 2023;East Coast Hip Hop, Hardcore Hip Hop;3.65;828;13
394;395;OutKast;Speakerboxxx / The Love Below;23 September 2003;Southern Hip Hop, Pop Rap;3.60;11,432;179
395;396;The Coup;Kill My Landlord;4 May 1993;Political Hip Hop, West Coast Hip Hop, Conscious Hip Hop;3.66;752;19
396;397;RetcH;Polo Sporting Goods;17 December 2013;East Coast Hip Hop, Hardcore Hip Hop;3.67;468;
397;398;Raekwon;Only Built 4 Cuban Linx... Pt II;8 September 2009;East Coast Hip Hop, Hardcore Hip Hop;3.63;2,960;79
398;399;Q-Tip;The Renaissance;4 November 2008;East Coast Hip Hop, Conscious Hip Hop;3.64;2,429;47
399;400;Tego Calderón;El abayarde;1 November 2002;Latin Rap, Reggaetón;3.64;705;16
400;401;Sagopa Kajmer;Romantizma;19 August 2005;Boom Bap, Abstract Hip Hop;3.93;261;2
401;402;KRS-One;KRS One;10 October 1995;East Coast Hip Hop, Conscious Hip Hop, Boom Bap;3.64;1,272;27
402;403;Pete Rock;PeteStrumentals;1 May 2001;Instrumental Hip Hop, East Coast Hip Hop, Boom Bap;3.65;919;16
403;404;Bahamadia;Kollage;2 April 1996;East Coast Hip Hop, Boom Bap;3.66;687;18
404;405;Boldy James & The Alchemist;Bo Jackson;13 August 2021;Gangsta Rap;3.63;4,353;22
405;406;Geto Boys;We Can't Be Stopped;1 July 1991;Gangsta Rap, Southern Hip Hop;3.63;2,464;38
406;407;Young Gangstas;Pre-Meditated Gangstarism;1 February 1995;Gangsta Rap, Southern Hip Hop;3.66;316;6
407;408;Noname;Room 25;14 September 2018;Jazz Rap, Conscious Hip Hop;3.60;8,237;32
408;409;Aesop Rock;None Shall Pass;28 August 2007;Abstract Hip Hop, East Coast Hip Hop;3.62;4,246;59
409;410;Cypress Hill;III (Temples of Boom);31 October 1995;West Coast Hip Hop, Gangsta Rap, Boom Bap;3.63;1,996;49
410;411;Avantdale Bowling Club;Avantdale Bowling Club;17 August 2018;Jazz Rap, Conscious Hip Hop;3.62;4,510;38
411;412;billy woods;Known Unknowns;9 June 2017;Abstract Hip Hop, East Coast Hip Hop;3.64;2,343;14
412;413;Hieroglyphics;3rd Eye Vision;24 March 1998;West Coast Hip Hop, Abstract Hip Hop;3.64;1,586;27
413;414;Dillom;Post mortem;1 December 2021;Pop Rap, Hardcore Hip Hop;3.63;792;15
414;415;OG Keemo;Geist;22 November 2019;Hardcore Hip Hop, Trap;3.65;577;1
415;416;Ezhel;Müptezhel;25 May 2017;Trap;3.61;692;4
416;417;Oxmo Puccino;Opéra Puccino;28 April 1998;French Hip Hop, Boom Bap, Conscious Hip Hop;3.66;319;6
417;418;Nicholas Craven;Fair Exchange No Robbery;30 September 2022;Drumless, Gangsta Rap;3.64;1,938;11
418;419;Kae Tempest;Let Them Eat Chaos;7 October 2016;UK Hip Hop, Political Hip Hop, Conscious Hip Hop;3.63;1,584;20
419;420;al.divino;Dump Gawd: Divino Edition;16 August 2017;Hardcore Hip Hop, East Coast Hip Hop;3.66;314;3
420;421;Eric B. & Rakim;Let the Rhythm Hit 'Em;19 June 1990;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.64;1,485;31
421;422;Group Home;Livin' Proof;21 November 1995;East Coast Hip Hop, Boom Bap;3.64;955;30
422;423;Criolo;Nó na orelha;25 April 2011;Hip Hop, MPB;3.63;789;10
423;424;Suprême NTM;Suprême NTM;21 April 1998;French Hip Hop, Boom Bap;3.64;536;6
424;425;Tommy Wright III;10 Toes Down;1997;Memphis Rap, Southern Hip Hop, Gangsta Rap;3.65;443;2
425;426;Cypress Hill;Black Sunday;20 July 1993;West Coast Hip Hop, Gangsta Rap;3.61;4,713;83
426;427;Jedi Mind Tricks;Violent by Design;27 September 2000;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.62;2,214;52
427;428;Kool G Rap & DJ Polo;Road to the Riches;14 March 1989;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.63;1,404;36
428;429;DJ Sound;Volume 10: Hatred;2007;Memphis Rap, Gangsta Rap, Southern Hip Hop;3.65;492;1
429;430;Tati Quebra Barraco;Boladona;September 2004;Tamborzão;3.63;312;3
430;431;DJ Yo-Yo Dieting;Dormant Mirrors / Drum;2008;Chopped and Screwed, Plunderphonics, Experimental Hip Hop;3.62;1,026;7
431;432;Álvaro Díaz;Felicilandia;29 October 2021;Pop Rap, Alternative R&B;3.71;316;7
432;433;Blockhead;The Aux;17 November 2023;Abstract Hip Hop;3.73;259;2
433;434;Gata Cattana;Banzai;7 October 2017;Abstract Hip Hop;3.74;273;3
434;435;Bedwetter;Volume 1: Flick Your Tongue Against Your Teeth and Describe the Present.;29 January 2017;Experimental Hip Hop, Abstract Hip Hop;3.60;7,069;57
435;436;Eric B. & Rakim;Don't Sweat the Technique;23 June 1992;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.63;1,441;29
436;437;Medslaus;Poorboy;23 May 2017;Experimental Hip Hop, Conscious Hip Hop, East Coast Hip Hop;3.63;1,131;5
