id,name,gender
30876,"bruno ""loucha"" djoungong",male
30278,kamilean,unknown
30874,biff 2000,unknown
30882,pit baccardi,male
4963,will calhoun,male
8529,mos def,male
30894,welson irvine,unknown
30895,t. m. stevens,male
30897,rattman prescott,unknown
30898,kevin louis,male
30899,roger brian,male
30900,yaya,unknown
30901,denard smith,unknown
25531,cut killer,male
33644,dj abdel,male
4869,lsk,male
30949,dave whiteley,male
30953,paul edmeade,male
30955,adam donghue,male
45241,rihanna kenny,unknown
4872,jonathan white,male
28166,patrick dawes,male
30948,mary lee,female
30950,andy cocup,male
30952,tom findlay,male
30954,keeling lee,unknown
30956,micki dee,female
30957,mickael daniels,male
30958,andy treacey,male
9974,martin ditcham,male
26469,john mckenzie,male
30960,ben watt,male
30968,tracey thorn,female
21576,matthieu michel,male
31041,soriba kouyaté,male
31044,joel allouche,male
31045,linley marthe,male
10888,nguyên lê,male
31050,huang thanh,unknown
31051,renaud garcia-fons,male
31052,tino di geraldo,male
31025,jens thomas,male
31026,paoio fresu,male
31027,antonello salis,male
7438,emilíana torrini,female
28108,david randall,male
31130,charlie vetter,male
31134,siggi baldursson,male
31135,charlie beddoes,male
31124,luka bloom,male
10205,neville malcom,male
18173,francis fuster,male
24264,keziah jones,male
31146,richard casseli,male
2496,brad mehldau,male
31156,fleurine,female
31212,jérome barras,unknown
31226,frédéric pont,male
31224,david epiney,male
31223,pascal romailler,male
31221,joel romailler,male
31219,eric rey,male
31218,claude-francois bagnoud,unknown
31217,jean phillipe,male
31216,david rey,male
31215,jean-charles duc,unknown
31214,catherine bagnoud,female
31213,claude romailler,male
3650,gert stäuble,male
31211,yves-andré bagnoud,unknown
31210,alain borgeat,male
31209,françois gay-balmaz,male
31208,edi lepagier,male
31205,stéphanie riondel,female
31204,sophie walter,female
31203,bénédicte lécroart,female
31202,gilbert paeffgen,male
31201,pele loriano,male
31178,laurence revey,female
9333,mich gerber,male
28746,nils petter molvaer,male
28756,eivind aarset,male
28760,rune arnesen,male
28762,audun erlien,male
31245,dj darknorse,unknown
31246,dj strangefruit,unknown
31281,sam karpienia,male
31283,samuel de agostini,male
31284,pierre-laurent bertolino,male
31285,le grand david,female
31289,caroline desquartier,female
31290,joceline plantier,female
4992,rafael paulo,male
31295,matias canavese,male
31296,stéfane mellino,male
31307,isa mellino,female
31310,"michel ""mich"" ochowiak",male
31311,gwen badoux,female
31312,fabrice sansonetti,male
33645,dj howie b,unknown
31319,jan st. werner,male
31320,andi thomas,male
31321,rosa barba,female
31323,richard march,male
31324,mike stokes,male
31325,kermit,male
31326,fuzz townshend,male
31327,keith york,male
31329,neil barnes,male
31332,nick rapaccioli,male
31334,cheshire cat,male
31338,paul daley,male
31339,adam wren,male
2272,afrika bambaataa,male
32000,gilles peterson,male
23958,earl zinger,male
5615,valerie etienne,female
9361,rob gallagher,male
9366,paul fredericks,male
9370,ski oakenfull,male
27649,julie dexter,female
27798,daniel crosby,male
28923,andy hamil,male
31382,dillip harris,unknown
33651,mj cole,male
33652,simon wilcox,female
33653,ashley soan,male
11269,elisabeth troy,female
33655,eron antini,male
32035,gary bardouille,male
33657,daniel v,male
33658,guy simone,male
27637,krust,male
27639,die,unknown
33650,dynamite,unknown
599,keith carlock,male
5215,steve cropper,male
9567,eddie floyd,male
9573,"eric ""the red"" udel",male
9576,"alan ""mr. fabulous"" rubin",male
9577,ned holder,male
13043,lou marini,male
19508,matt murphy,male
30084,"tommy ""pipes"" mcdonnell",male
30468,jeff kazze,male
30472,glen palmer,male
28036,stef burns,male
30435,johnny colla,male
30476,bill gibson,male
30482,huey lewis,male
30486,sean hopper,male
30488,john pierce,male
30490,ron stallings,male
30491,rob sudduth,male
30492,marvin mcfadden,male
637,joe satriani,male
19763,"stuart ""stu"" hamm",male
30481,eric caudieux,male
30485,jeffrey campitelli,male
2120,sean rickman,male
8450,me'shell ndegeocello,female
27730,allen cato,male
30510,michael cain,male
30514,anthony tidd,male
2805,albin de la simone,male
2816,raphael chassin,male
19836,salif keïta,male
19841,souleymane doumbia,male
28015,awa maïga,female
28984,zaf zapha,male
30519,diely moussa kouyaté,unknown
30520,bruno lasnier,male
30529,"monique ""koko"" ouadjah",female
3193,matt demerritt,male
10935,todd simon,male
30509,macy gray,female
30517,jeremy ruzumna,male
30525,killu beckwith,unknown
30540,dion derek murdock,male
30542,arik marschall,male
30543,dave wilder,male
30544,melena francis,female
30546,tracy wonnomae,female
30547,tom ralls,male
30548,niki crawford,female
30549,dawn beckman,female
30550,sy smith,female
6864,fazil say,male
30190,kudsi ergüner,male
30556,volkan orhon,male
30557,emrah kotan,male
1144,jef lee johnson,male
30583,arielle dombasle,female
30581,daye dalhomme,unknown
30578,derek james,male
30577,bud williams,male
14106,jacques higelin,male
11864,miossec,male
11330,jane birkin,female
11314,lenny castro,male
8406,carlos leal,male
8013,ute lemper,female
7078,michael manson,male
2804,alain chamfort,male
2797,-m-,unknown
133,george duke,male
33625,anne carrard,female
864,david sanborn,male
1610,joe sample,male
1760,richard bona,male
2130,brian blade,male
3253,mike campbell,male
10136,angie stone,female
10151,jamal peoples,male
30622,kenneth j. seymour,male
30626,"larry peoples, jr.",male
30630,larry peoples sr.,male
30632,karen kenny,female
30634,yolanda wyns,female
30636,kamba francis,unknown
1529,al jarreau,male
4930,chris walker,male
5884,ross bolton,male
5947,arno lucas,male
7830,debbie davis,female
28913,freddie ravel,male
28920,jota morelli,male
8046,géo voumard,male
13472,raymond court,male
30701,aldo calanca,male
30703,jean-yves petiot,male
12493,alain petitmermet,male
23271,bruno fontaine,male
26059,rob thomas,male
30710,ben sher,male
30711,jeff song,male
6756,janis siegel,female
6757,tim hauser,male
6758,alan paul,male
6759,cheryl bentyne,female
6760,yaron gershovsky,male
6761,wayne johnson,male
23010,michael bowie,male
25674,cliff almond,male
25676,larry klimas,male
9060,"clarence ""gatemouth"" brown",male
9061,eric demmer,male
9063,joe krown,male
9065,david peters,male
9066,harold floyd,male
17660,tony dagradi,male
30773,wardell quezergue,male
30774,barney floyd,male
30775,david mair,male
30777,chris porter,male
30778,ken jacobs,male
30779,brent rose,male
30781,joel vanderheyden,male
30782,john olman,male
30784,rick trolsen,male
30785,matt perrire,male
1093,b.b. king,male
1100,walter king,male
1101,stanley abernathy,male
1102,"james ""boogaloo"" bolden",male
7401,"calep emphrey, jr.",unknown
8794,james toney,male
10029,michael doster,male
845,claude nobs,male
1515,shemekia copeland,female
24328,barry harrison,male
30808,dona oxford,female
30809,arthur neilson,male
30810,eric king,male
8678,suzanne vega,female
30863,michael visceglia,male
1034,lou reed,male
6828,fernando saunders,male
9394,tony smith,male
30868,mike rathke,male
3845,joseph shabalala,male
19263,albert mazibuko,male
19266,abednego mazibuko,male
19270,russel mthembu,male
30906,msizi shabalala,male
30909,jabulani dubazana,male
30910,thulani shabalala,male
30911,thamsanga shabalala,unknown
30912,sibongiseni shabalala,male
225,d'angelo,male
2892,pino palladino,male
5107,shelby j.,female
5202,questlove,male
16155,spanky alford,male
19114,frank lacy,male
21843,anthony hamilton,male
30920,june bervine,female
30921,norris jones,male
30923,franklin walker,male
30924,russell gunn,male
30926,jacques szwarcbart,male
30928,jack king,male
5156,candy dulfer,female
5270,thomas bank,male
5271,ulco bed,male
10103,peter lieberom,male
10104,jan van duikeren,male
10106,manuel hugas,male
10108,roger happel,male
30942,oscar kraal,male
3935,mart'nália,female
3937,martinho da vila,male
3943,dona ivone lara,female
3952,analimar mendonça ferreira ventapane,female
6103,wanderson martins,unknown
6106,marcelo moreira,male
6108,juliana mendonça ferreira,female
7502,fernando merlino,male
19418,claudio jorge,male
19422,ivan machado,male
30992,ordico nato,unknown
30997,paulo ferreira,male
31001,antonio ferreira,male
1870,herbert vianna,male
8935,bi ribeiro,male
8938,joão barone,male
22937,eduardo lyra,male
31018,joão fera,male
31019,demetrio bezerra,male
31020,bidu cordeiro,unknown
31021,monteiro junior,unknown
2192,femi kuti,male
30984,adeyinka osindeinde,unknown
30987,seyi clegg,unknown
30989,olugbenga laleye,unknown
30991,tiwalade ogunlowo,unknown
30993,samuel oluwole,male
30994,olufemi fadipe,unknown
30996,abayomi oluwole,unknown
30998,tony ifedayo adejanyu,male
31000,tosin aribisala,male
31003,olugbenga obisesan,unknown
31005,olusegun damisi,unknown
31008,yeni kuti,female
31010,oyefunke anikulapo kuti,unknown
31011,folashade alalade,unknown
3961,alceu valença,male
3964,ceceu valença,unknown
16441,paulo rafael,male
23809,lui coimbra,male
28314,edwin,male
31063,hebert azul,unknown
31079,olivio souza,male
31094,ana araujo,female
31093,lourdes araujo,female
31091,cesar michiles,male
31090,carla bezee,female
31089,suetonio cavalcanti,unknown
31088,ana verissimo,female
31084,tostão queiroga,male
31081,braulio araujo,male
3973,elba ramalho,female
31077,ranieri oliveira,unknown
31074,nilson amarante,unknown
31073,luciano magno,male
31071,marcos ancanso,male
31060,andre rio,male
29874,paulo heman,male
12932,naná vasconcelos,male
5002,enok chagas,male
4998,spok,male
28230,claudia gomes,female
28305,paulinho andrade,male
28310,marcelo alves,male
31107,emanuele araujo,male
31109,andré santana,male
31111,nino moura,male
31112,moisés gabrielli,male
31113,fabio slow,male
31114,ricardo guerra,male
31115,romilton marques,unknown
31116,rodrigo selman,male
2856,keith jarrett,male
2872,gary peacock,male
2874,jack dejohnette,male
31140,leo tardin,male
1107,george benson,male
1621,diana krall,female
24123,ben wolfe,male
31165,dan fachule,male
31166,rodney green,male
1135,michael o'neill,male
1137,stanley banks,male
1138,thom hall,male
1541,dio saucedo,unknown
13292,michael white,male
19738,david witham,male
1635,rubén blades,male
31220,walter flores,male
31229,alfredo poveda solorzano,male
31231,rames araya,unknown
31232,lalo rojas,unknown
31234,ricardo ramirez alfaro,male
31235,edín solís,unknown
31236,marco linares,male
31237,marco navarro,male
31238,andrés león rodríguez,male
31240,carlos vargas,male
31242,carlomagno araya,unknown
1538,oscar jr seaton,male
12031,lionel richie,male
31263,don boyette,male
31266,taku hirano,male
31267,ben mauro,male
1833,habib faye,male
1838,jimi mbaye,male
1840,youssou n'dour,male
1842,pape oumar ngom,unknown
1845,assane thiam,unknown
1849,"babacar ""mbaye dièye faye"" faye",male
2782,ibrahima cissé,male
10556,alain berge,male
28006,christian polloni,male
31279,valerie belinga,female
2645,pat metheny,male
5971,larry goldings,male
6698,michael brecker,male
8102,bill stewart,male
13824,john lewis,male
31335,brian villafana,male
31343,robby charles,male
31344,andre bushy,male
31345,telesford matthews,unknown
31346,dwayne cadore,male
31347,malcolm sullivan,male
31348,victor perez,male
31349,josephe d'arceuil,unknown
31350,reon patterson,unknown
31351,cheo cato,unknown
31353,noble babb,male
31354,wayne osuna,male
31355,clifton allen,male
31356,mungal patasar,unknown
31363,mark dopson,male
31365,corey wallace,male
31366,wayne tobitt,male
31367,prashant patasar,male
31368,dawnd orr,unknown
31369,harold headley,male
31370,earl carnawon,male
107,bryan williams,male
31358,roger roberts,male
31373,wendell manwarren,male
31375,stanton kewley,male
31376,samuel jack,male
31377,"michael ""ming"" low chew tung",male
31378,selwyn henry,male
6228,taj mahal,male
33635,pancho graham,male
6240,kester smith,male
33637,pat crocket,unknown
33638,michael barretto,male
33639,wayne jacintho,male
33640,fred lunt,male
33641,carlos andrade,male
14657,rudy costa,male
7646,adrian sieber,male
7654,thomas rechberger,male
7655,stefan wagner,male
7657,simon ramseier,male
31425,sebastian hausmann,male
2319,ian gillan,male
2323,steve morse,male
2337,roger glover,male
2338,ian paice,male
26109,jon lord,male
33636,nawfel,unknown
2148,jim wilson,male
31408,henry rollins,male
31412,marcus blake,male
31413,jason mackenroth,male
5710,robert lakatos,male
22387,jean-pierre schaller,male
58081,anne-florence schneider,unknown
9890,damien ramseyer,male
58083,samuel huguenin,male
58084,daniel nole,male
58085,martin mital,male
58086,gilles dupuis,male
7160,ron carter,male
7914,james williams,male
17236,donald harrison,male
517,billy cobham,male
27189,cliff hugo,male
20036,albert wing,male
18592,tom brechtlein,male
58093,daniel szabo,male
14259,ray brown,male
4066,james morrison,male
15762,steve turre,male
15181,hank jones,male
21641,benny green,male
5990,jeff hamilton,male
58098,melissa walker,female
171,russell malone,male
58099,jimmy scott,male
58100,michael kanan,male
58101,hill greene,unknown
58102,dwayne broadnax,male
58103,justin robinson,male
58104,lea delaria,female
23433,cyrille bugnon,male
28810,eric legnini,male
22009,bänz oester,male
58107,philippe soirat,male
13500,randy weston,male
7880,joshua redman,male
58109,aaron goldberg,male
7069,reuben rogers,male
7070,gregory hutchinson,male
90,stephan eicher,male
10877,achim meier,male
23743,serge salibur,male
58114,xavier descarpentries,male
25337,dave king,male
58116,karel boeschoten,male
58117,karl koivukoski,male
58118,rato harder,male
58119,david gattiker,male
58120,beat schneider,male
58121,jano rigos,male
58122,pali sarkozi,unknown
58123,irina ungureanu,female
58124,tinu heineger,unknown
58125,paul personne,male
3262,prince alla,male
31388,johnny clarke,male
31392,levi roots,male
31414,sizzla,male
31443,courtney edwards,female
31444,"donald ""danny bassie"" dennis",male
27820,"earl ""chinna"" smith",male
31445,everton gaynor,unknown
31410,sheldon cambell,male
31447,turbulence,male
31396,godfrey rodney,male
31397,clive cummings,male
31398,james smith,male
31400,cecil ordonez,male
31401,dave richards,male
31402,galbert spence,unknown
31403,mike ramsey,male
31404,stephen stuart,male
31406,micah robinson,male
31438,dj quest,male
31439,andrew ross kushin,male
31441,albert mathias,male
6889,saul williams,male
31472,chris eddleton,male
31474,jerome wilson jordan,male
31475,nioka,male
31476,kwame brandt pierce,unknown
27612,roni size,male
27622,onallee,female
27643,dynamite mc,male
27651,si john,unknown
31457,dj die,male
31458,dj suv,male
31465,rob merrill,male
31517,steve spacek,male
31519,morgan zarate,male
31539,edmund cavill,male
31545,nick phillips,male
5895,terry callier,male
5896,chris kibble,male
5899,dave barnard,male
5902,jim mullen,male
5903,gary plumley,male
28944,dave trigwell,male
3032,stuart duncan,male
7282,ben castle,male
8181,omar sosa,male
26155,velroy bailey,unknown
31528,hawi gondwe,unknown
31529,samia hammer,female
31533,arnie somogyi,male
31534,christopher ballin,male
31535,matteo sagese,male
31537,jim hunt,male
10391,george mraz,male
31532,richie beirach,male
31546,gregor huebner,male
31548,gerardo nunez,male
31551,perico sambeat,male
31553,eva duran,female
31555,el cepillo,male
31557,israel galvan,male
31552,tom schröder,male
31554,frank möbus,male
31562,rudi mahall,male
1372,raul rekow,male
31603,azdru,unknown
31634,"ulises ""uli"" bella",male
31638,sheffer bruton,male
31640,wil-dog,male
31643,"justin ""el nino"" poree",male
31644,jiro yamaguchi,male
31645,kanetic source,male
