name;id
jeff campitelli;10045
dave stewart;10046
gary "mudbone" cooper;10049
paul holyroyde;10050
nadz seid;10051
max braun;10052
harry zawrel;10053
ingo kaiser;10054
gavin rossdale;10055
gavin xtraynor;10057
sacha puttnam;10058
dave parsons;10059
robin goodridge;10060
paul simon;2171
vincent nguini;2186
mark stewart;2184
bakithi kumalo;2187
tony cedras;3850
alain mallet;10065
jay ashby;10066
jim hynes;10067
andy snitzer;10068
steve sheehan;10069
jamey haddad;2191
graham hawthorne;10071
steve gadd;10072
jay kay;6032
rob harris;9840
simon carter;10080
matt johnson;9843
sola akingbola;9842
nick fyffe;9841
derrick mckenzie;9844
dee lewis;10085
valérie etienne;10086
hazel fernandes;9845
tom billington;10089
alex richards;10090
tim slade;10091
pete baker;10092
monique baker;10102
cyril directie;10109
marianne faithfull;375
andy may;10131
brian mcfee;10132
gary john kane;10133
johnny boyle;10134
reggie hines;10148
chris morgan;10149
kenny seymoure;10150
larry peoples;10152
larry peoples jr.;10153
tanita dreher;10154
kernba francis;10155
diamond stone;10157
carl craig;4728
leon ware;10158
sandra st victor;10159
bart suer;10164
wiboud burkens;10165
peter bergman;10166
alvin ronde;10167
eric hoeke;10168
deirdre twiss;10169
caroline dest;10170
jasmin neuhaus;10171
cachaíto;7615
el indio;10179
dee nasty;10180
manuel galbán;7614
bigga morrison;10182
rafael "jimmy" jenks;10183
yaure muniz;10184
policarpo "polo" tamayo;10185
carlos gonzales;10186
miguel "angá" díaz;10187
betùn;10188
alison crockett;10199
geoff wilkinson;10189
kcb;10201
dj first rate;10202
duncan mckay;10203
ed jones;10204
michael gorman;10206
louise gabrielle bobb;10207
paul noble;10216
derrick taylor;10217
ingrid laubrock;10218
david mian;10219
dave philips;10220
darren morris;10221
dylan howe;10222
marion powell;10223
maria lawson;10224
marcelo falcao;10232
marcelo lobato;10233
xandão;10234
paulo dias;10235
lauro farias;10236
dj negralha;10237
marcos lobato;10238
xanddy;10242
andre ramos;10252
rodinei lima;10253
edmilson boaventura;10254
kleyton santos;10255
ricardo cruz;10256
geraldo júnior;10257
martinho santos;10258
marcio santos;10259
luciano souza;10260
gerson furtado;10261
roque jesus;10262
daniela mercury;7557
cesario leony;10280
alexandre vargas;7575
zito moura;7578
rudson daniel;10284
fabricio scaldaferri;10285
marcelo brasil;10286
joelma silva;10287
daniela pena;10288
gil alves;7573
joão bosco;3530
armando martinez;10311
bruno castros;10312
hercio brenha;10313
alvaro bercelos;10314
edson santos;10315
carlos di osesio;10316
wanda sá;10327
marcos valle;2985
joao donato;5790
patricia alvi;10329
renato franco;10330
mazinho ventura;10331
ivo caldas;10332
makoto ozone;7918
allstars quartett:;10339
gary burton;4348
wynton marsalis;10360
ryan kisor;10368
marcus printup;10369
seneca black;10370
joe temperley;10371
watter blanding;10372
wes anderson;10373
ted nash;10374
victor goines;10375
ron westray;10363
vincent gardner;10377
andre hayward;10378
herlin riley;941
rodney thomas whitaker;10380
richard johnson;10381
roy hargrove;10383
george mraz;10391
willie iii jones;10392
charlie haden;5889
rick braun;7883
norman brown;10408
kirk whalum;7888
royford griffin;10417
james genus;6544
dr. john;1603
renard poche;10428
david barard;1713
herman "roscoe" ernest iii;5236
john scofield;379
joe lovano;10431
dave holland;4000
al foster;10434
biréli lagrène;6265
diego imbert;10449
thomas dutronc;10450
hono winterstein;10451
florin niculescu;10452
stochelo rosenberg;10454
dorado schmitt;10455
sylvain luc;10456
richard galliano;9799
david bowie;1049
mark platti;10464
earl slick;10465
gerry leonard;4434
mike garson;10467
catherine russell;608
gail ann dorsey;10469
sterling campbell;5196
ike turner;10472
audrey madison;10484
ernest lane;10485
paul smith;10486
seth blumberg;10487
jeorge taylor;10488
michael williams;2303
mckinley "mack" johnson;10490
kevin cooper;10491
william ray;10492
louis wilson;10496
ric wilson;10497
carlos wilson;10498
wilfredo wilson;10499
keith barry;10500
arlan schierbaum;486
louis castro;10502
marc rey;10503
neftali santiago;10504
ali campbell;10518
robin campbell;10519
earl falconer;10520
norman hassan;10521
brian travers;10522
michael virtue;10523
astro;10524
martin meredith;10525
laurence parry;10526
mark overton;349
jimmy brown;59208
ibrahama cisse;10551
el hadj faye;10554
abdoulaye lo;1844
ramatoulaye ndiaye;10557
aimee faal;10558
angélique kidjo;949
anne marie milazzo;10564
rubens de la corte;10565
joao mota;10566
richard hammond;10567
tony mola;10568
gintas janusowies;10569
joe cocker;10586
eugene bloch;10587
nicholas milosevi;10588
deric dyer;10589
onieda james;10590
john bruno;10591
maxine green;10592
amy keys;2450
witterstein hono;9746
jean-yves dubanton;9747
imbert diego;9748
martin weiss;9749
didier lockwood;9740
philip catherine;9751
escoudé christian;9752
baptiste trotignon;6266
nicolas clovis;9796
tony rabeson;9797
jean-marc philips;9801
surel sébastien;9802
jean-marc apap;9803
henri demarquette;9804
stéphane logerot;9805
hervé sellin;9806
jacky terrasson;9818
sean smith;9820
gerald cleaver;9821
john abercrombie;9854
mark feldman;9857
marc johnson;6774
joey baron;9858
charles lloyd;6388
geri allen;9859
robert hurst;2999
eric harland;6394
jean-françois bovard;9879
philippe huttenlocher;9883
brigitte ravenel;9884
zawodnik béatrice;9885
margot daniel;9886
thomas jérôme;9887
marion diego;9888
olivier grosclaude;9889
della maestra alain;9891
jean-marie musy;9892
nicole aubert;9893
monika esmerode;9894
pilloud carole;9895
serge schläppi;9896
trinchan bernard;9897
samuel blaser;9898
tornay bernard;9899
rigdet nadia;9900
isabelle hornung;8660
michel friederich;9901
gross anne-cécile;9902
pierre kuthan;9903
pereira gérald;9904
tolk emilien;9905
jacques hostettler;9906
rochat jean;9907
felley christophe;9908
racine jean-samuel;9909
savoyant jacqueline;9910
kurt weil;8090
molliat dominique;9919
pierre audétat;9920
pedretti jean-jacques;9922
turchi christophe;9923
poget laurent;9924
christophe calpini;3196
soweto kinch;9943
abram wilson;9946
femi temowo;9947
olatuja michael;7113
troy miller;56129
fluxy;9126
mafia;9125
conway "red eye" kessler;9123
queen omega;9110
cutty ranks;9119
prince alla;3262
junior kelly;9134
darien williamson;9133
christopher crooks;9132
leebert "gibby" morrison;9131
bryan kent;9130
deborah powell;9129
sherida sharpe;9128
max roméo;9150
diana simon;9148
audrey donegan;9147
errol nicholson;9146
steve smith;6700
brian edwards;9143
marc jordan;9142
rudolph bennet;9141
henry tenyue;3244
rjd2;9164
el-p;9163
aesop rock;9162
mike skinner;9151
flavor flav;9155
dj lord;9156
timbo king;9159
richard warren;6328
lee horsley;33607
leon tattersall;33608
chris moore;33609
james brooks;9168
david ireland;9170
michael parker;9171
pollack angela;9176
charlie jones;9173
omega;9182
myron rafael glasper;9183
derrick "d-sharp" robinson;9184
vincent segal;412
b-real;2257
sen dogg;9187
larry muggerud;2253
eric "bobo" correa;9189
brendan benson;3333
plum chris;9192
beth orton;9193
ted barnes;9202
olliver kraus;9203
howard gott;9204
friend ali;9205
sean read;9206
will blanchard;9207
wayne coyne;9210
steve drozd;9211
michael ivins;9212
kliph scurlock;9213
martin horntveth;9216
lars horntveth;9214
wabo lars;9219
mathias eick;9220
ketil einarsen;9221
even ormestad;9222
andreas mjos;9223
andreas hessen schei;9224
harald froland;9225
david holmes;9226
stephen hilton;9231
phillipson petra-jean;9232
sean reveron;9233
rheinallt ap gwynedd;9234
sabo charles;9235
scott kinsey;9236
jimi tenor;9237
tomi lassy;9241
jukka eskola;9242
dawkins chris;9243
timo hirvonen;9244
terry edwards;2054
veijonsuo markku;9245
tero lindenberg;9246
jeffery hilary;9247
tapio aaltonen;9248
catia bellini;9255
guillaume wuhrmann;9256
stéphane "totor" tornare;9257
raphaël bovey;5422
virginie favre;9259
marion rolland;8661
gale paridjaman;9262
olly knights;9261
phil marten;9264
kelly jones;9265
richard jones;9267
stuart cable;9268
tony kirkham;9269
scott james;9270
aileen mclaughlin;9271
ross anna;9272
matthew caws;9273
daniel lorca;9276
ira elliot;9277
lara gray;9278
ira kaplan;9279
georgia hubley;9280
james mcnew;9286
perry mezins;9289
frankavilla constanza;9290
kelly appleton;9291
stuart braithwaite;2167
dominic aitchison;2166
john cummings;2168
martin bulloch;2179
barry burns;2164
susheela raman;9295
sam mills;9301
aref durvesh;9300
djanuno dabo;9305
mao;9306
manos achalinotopoulos;29635
youssef boukella;9312
bensidhoum ahmed;9319
aziz sahmaoui;9313
tenfiche kamel;9321
taoufik mimouni;9309
mehdi askeur;9323
fateh benlala;9324
ghoggal fathella;9325
miziallaoua kaliff;9326
manu le houezec;9327
smaïl benhouhou;9328
petry michel;9329
mercan dede;9330
cengiz baysal;9338
serkan algi;9339
göksel baktagir;9340
mehmet akatay;9331
mira burke;9342
adrian belew;9343
robert fripp;9345
trey gunn;9349
pat mastelotto;9350
joe jackson;3725
graham maby;3732
gary sanford;19333
dave houghton;9357
bembe segue;9367
chris bowden;6937
neil yates;9368
leo taylor;5613
lorrie etienne;9373
vernon hill;9380
scruggs calvin;9381
robinson desabata;9382
jonathan murray;9383
blue eyes;9384
roy ayers;3687
ray gaskins;9387
intyre derreck mc;9393
dennis davis;9395
tracey moore;9397
mercedes martinez;9396
adam blackstone;9400
james d. robinson;9401
curtis chambers;9402
mccoy martin;9418
black thought;6893
frank "knuckles" walker;9420
kirk douglas;6905
leonard "hub" hubbard;3695
james gray;9407
scott hartley;9452
richard mcguire;9453
sal principato;9454
dennis young;9455
luke jenner;9447
vitto reccoforte;9448
saffer matt;9449
gabe andruzzi;9450
mascha litterscheid;9459
florian opahle;9458
ian anderson;9460
martin barre;9466
andrew giddings;9467
jonathan noyce;2669
doane perry;9469
thom yorke;5473
ed o'brien;9472
colin greenwood;3447
jonny greenwood;9474
phillip selway;9475
noa;9476
gil dor;9480
zohar fresco;9483
hagar benari;9484
reinert adi;9485
zimbris jean-paul;9486
natalie cole;2007
gail deadrick;2008
terry trotter;9516
johnny friday;9515
wild kenny;9514
michael miller;9513
ryo okumoto;9512
mishaw michael;9511
catte adams;9510
godinez estaire;9494
vaneese thomas;9542
marvell thomas;9543
carla thomas;9537
steve potts;5226
donald "duck" dunn;5225
bobby manuel;9547
robert clayborn;9548
jackie thomas;9549
spake jim;9550
scott thompson;9551
jackie johnson;9552
redding jackie;9553
ellis hooks;9545
linda lewis;9546
bonnie raitt;9523
marinelli george;9532
james "hutch" hutchinson;9533
ricky fataar;400
john tropea;9574
jim biggins;9575
rob paparozzi;9578
pendarvis leon;9579
danny gottlieb;4362
ollie maides;9581
james newton;9583
lawrence hudson;9584
maides ben;9585
herbert grönemeyer;9586
kritzer alfred;9588
norbert hamm;9589
jakob hansonis;9590
zobeley stephan;9591
rühl armin;9592
kirchner frank;9593
mark kofi essien;9594
vasserveld françoise;9595
jasper van rosmalen;9596
hest floris van;9597
sanden carolijn van der;9598
frédéric françois;9599
donkers casper;9600
stam lucas;9601
truijens moira;9602
tom mcrae;6551
oli cunningham;9603
ash soan;7117
marrison anthony;9604
ian burdge;9605
skye edwards;4737
james anthony;9608
ross charles godfrey;9609
scott firth;9610
martin carling;9611
dan goldman;9612
nina aguiar;7982
priscilla coeytaux;7992
johan dalgaard;3308
johanna garcia;7986
gregory german;7984
alicia pestalozzi;7983
william-philipp seydoux;7974
woolloff john;9623
yarbrough keem;7990
vivian roger;9631
hegi dominik;9630
marcel jeker;9629
müller adrian;9628
wicki stefan;9627
david craig;7770
tontoh frank;7771
smith fraser;9637
mark dean;9638
richard cardwell;9639
kwame yeboah;7772
tommy blaize;9640
lincoln jean-marie;9641
priscilla jones;9642
chico césar;4525
simone julian;9649
swami jr.;6192
marcelo jeneci;9650
kastrup guilheme;9651
maria bethânia;4548
malta carlos;9663
jaime alem;4549
joão carlos coutinho;4518
reginaldo vargas;25858
jorge gomes;5039
jair rodrigues;9706
luciana mello;9718
jair oliveira;9705
gilberto alves favery;9719
marcelo maita;9720
marcio forte;9721
dias ary;9722
paulo franca;9723
eric budney;9724
tato cruz;9666
alemão;9670
valdir do acordeon;9671
dede;9672
martinez vieira marcelo;9673
marcello girardi calderazzo;9674
eliane barben;9675
elizabete corsetti;9676
tony garrido;9692
sette marlon;9693
lelei gracindo;9694
sergio yazbek;9695
paulo gama;9696
farias andré;9697
alex meirelles;9698
pierre jean;9699
silva ronaldinho;9700
markus cruz;9701
cidalia castro;9702
paula gilce de;9703
miranda gil;9704
paula morelenbaum;9734
sakamoto ryuichi;9736
luiz brasil;9731
marcelo costa;1904
jon anderson;9776
steve howe;9774
rick wakeman;9782
chris squire;9785
alan white;9792
patti cathcart;9807
tuck andress;9812
mick hucknall;3063
ian kirkham;3074
suzuki kenji;4137
pete lewinson;3078
dave clayton;3076
chris de margary;6014
john johnson;6013
kevin robinson;3079
sarah brown;6015
johson dee;9833
mcintosh lauraine;9846
andy milne;9851
grégoire maret;4259
carl walker;9852
richard brown;9853
randy crawford;1619
stephan baxter;9875
wilton felder;4107
kendrick scott;9877
freddie "ready" washington;605
lisa stansfield;7100
ian devaney;7112
richie buckley;7115
john thirkell;7114
steve geere;7111
steven williams;9868
snowboy;9869
odain donna;9870
shena mcsween;9871
winning martin;8863
david hayes;5823
irwin bobby;9933
chrissie hynde;9934
adam seymour;9939
martin chambers;9940
andy hobson;9941
zeb jameson;9942
marc storace;9958
fernando von arb;9959
dominique favez;9960
toni castell;9961
patrick aeby;9962
billy gibbons;3415
dusty hill;9966
frank beard;3050
hansueli alder;7817
walter alder;7818
ueli alder;7819
jakob freund;7820
wälte hansueli;7821
turano joe;4927
larry williams;4931
vanessa brown;7840
andrea brown;7841
brown adrienne;7842
lavette brown;7843
phyllis brown;7844
tyson jason;7845
wardlow jeff;7846
stacey kent;7872
jim tomlinson;7873
david newton;7874
david chamberlain;7875
oxlex colin;7876
taylor james;7861
michael landau;7862
andrea zonn;7863
jimmy johnson;7864
harvey mason;6341
patti austin;2134
gerald veasley;7884
rayford griffin;7885
randy jacobs;7886
david garfield;1625
kurt rosenwinkel;7877
larry grenadier;4443
ali jackson;7879
joshua redman;7880
thierry fanfant;7896
vaton thierry;7897
latabi diouani;7898
zerrad lucien;7899
cornell dupree;5675
les mccann;5673
gordon edwards;7908
buddy williams;5677
ronnie cuber;5237
christian scott;7909
luques curtis;7912
matthew stevens;7913
charles flores;7926
horacio hernandez;566
oehlers jamie;7929
samuel keevers;7930
rodrigo aravena;7931
daniel fisher;7932
antonio sánchez;2667
andré ceccarelli;6263
stephy haïk;7941
el-malek david;7942
rémi vignolo;6262
sandii;7943
gianna nannini;5158
lohr christian;5176
morrone gerardo;5178
luigi de maio;5179
di donna antonio;7958
di francia antonio;5180
tissa montemouhin;7985
florent bernheim;7979
erik bergstrom;7988
joe frank;7991
joni fuller;7973
barbara hendricks;7963
mathias algotsson;7139
morgan hoglund;7965
magnus lindgren;491
fredrik jonsson;7140
michael heitzler;7966
ariel zuckermann;7969
olivier truan;7967
daniel fricker;7971
david klein;7972
michael von der heide;8012
régine;8014
barbara morrison;8015
catherine ringer;8016
marc berthoumieux;8017
salazar ana;8028
mcgill guillermo;8029
ordoñez josé luis;8030
muñoz ascension angulo;8031
yelsy heredia;6500
jesus pérez;8033
gomez jerez eva maria;8034
rivero rodriguez josé a.;8035
jamie cullum;163
geoff gascoyne;8042
sebastiaan de krom;8043
greg galli;1793
luca leombruni;8058
nico looser;8059
tanja dankner;8060
mark lambert;8067
vana gierig;8068
greg jones;8069
turkisher todd;8070
ravi coltrane;7145
luis perdomo;7268
lonnie plaxico;8133
billy hart;8134
gonzalo rubalcaba;8112
nelson faria;8127
kiko freitas;8128
ney conceiçao;8129
yasuto ohara;8105
igawa akira;8108
shigeo aramaki;8109
steve swallow;8098
tigran hamasyan;1939
weber robi;8089
kalli gerhards;8091
treier curt;8092
frank gambale;2107
dave weckl;8082
eric marienthal;8083
reid anderson;8072
ethan iverson;8071
king david;8078
steve winwood;908
josé neto;923
randall bramblett;8151
walfredo reyes;17348
edson da silva;8152
matt baker;8138
ashley turner;8139
pache adam;8140
inga swearingen;33868
adam pache;33870
nina hagen;8162
prince barry;8262
tawanda;8263
tippa irie;8265
jackie henry;8266
yami bolo;8267
luciano;8275
dean fraser;946
mikey general;8279
sydney "congo billy" watson;8280
mark clark;8281
yvonne patrick;8282
sharon miles;8283
rochelle bradshaw;8284
ryan webb;8285
maurice duncan;8286
paul "scooby" smith;8287
mitcham chin;8288
uman;8295
shekel;8296
kajeem;8289
asher selector;3271
sir horace gentleman;8299
marco frohn;8300
